Metagenome	Run	Habitat
Marine	SRR5909422	Aquatic
Marine	SRR6048687	Aquatic
Marine	SRR6048688	Aquatic
Marine	SRR6048689	Aquatic
Marine	SRR6048690	Aquatic
Marine	SRR6049471	Aquatic
Marine	SRR6049556	Aquatic
Marine	SRR6049559	Aquatic
Marine	SRR6049587	Aquatic
Marine	SRR6049590	Aquatic
Marine	SRR6049592	Aquatic
Marine	SRR6049593	Aquatic
Marine	SRR6049594	Aquatic
Marine	SRR6049595	Aquatic
Marine	SRR6049604	Aquatic
Marine	SRR6049605	Aquatic
Marine	SRR6049606	Aquatic
Marine	SRR6049607	Aquatic
Marine	SRR6049613	Aquatic
Marine	SRR6049614	Aquatic
Marine	SRR6049615	Aquatic
Marine	SRR6049616	Aquatic
Marine	SRR6049622	Aquatic
Marine	SRR6049623	Aquatic
Marine	SRR6049624	Aquatic
Marine	SRR6049625	Aquatic
Marine	SRR6049627	Aquatic
Marine	SRR6049629	Aquatic
Marine	SRR6049630	Aquatic
Marine	SRR6049632	Aquatic
Marine	SRR6049633	Aquatic
Marine	SRR6049634	Aquatic
Marine	SRR6049635	Aquatic
Marine	SRR6049636	Aquatic
Marine	SRR6049637	Aquatic
Marine	SRR6049638	Aquatic
Marine	SRR6049640	Aquatic
Marine	SRR6049643	Aquatic
Marine	SRR6049644	Aquatic
Marine	SRR6049645	Aquatic
Marine	SRR6049651	Aquatic
Marine	SRR6056277	Aquatic
Marine	SRR6189000	Aquatic
Marine	SRR6189001	Aquatic
Marine	SRR6189002	Aquatic
Marine	SRR6189029	Aquatic
Marine	SRR6189030	Aquatic
Marine	SRR6189080	Aquatic
Marine	SRR6189099	Aquatic
Marine	SRR6189108	Aquatic
Marine	SRR6189109	Aquatic
Marine	SRR6189110	Aquatic
Marine	SRR6189111	Aquatic
Marine	SRR6189112	Aquatic
Marine	SRR6189131	Aquatic
Marine	SRR6189143	Aquatic
Marine	SRR6189144	Aquatic
Marine	SRR6189145	Aquatic
Marine	SRR6189146	Aquatic
Marine	SRR6189147	Aquatic
Marine	SRR6189148	Aquatic
Marine	SRR6189149	Aquatic
Marine	SRR6189150	Aquatic
Marine	SRR6189151	Aquatic
Marine	SRR6189362	Aquatic
Marine	SRR6189363	Aquatic
Marine	SRR6189364	Aquatic
Marine	SRR6189413	Aquatic
Marine	SRR6189414	Aquatic
Marine	SRR6189415	Aquatic
Marine	SRR6189416	Aquatic
Marine	SRR6189418	Aquatic
Marine	SRR6189419	Aquatic
Marine	SRR6189540	Aquatic
Marine	SRR6189541	Aquatic
Marine	SRR6189542	Aquatic
Marine	SRR6189548	Aquatic
Marine	SRR6189549	Aquatic
Marine	SRR6189550	Aquatic
Marine	SRR6201533	Aquatic
Marine	SRR6201534	Aquatic
Marine	SRR6201536	Aquatic
Marine	SRR6201537	Aquatic
Marine	SRR6201555	Aquatic
Marine	SRR6206504	Aquatic
Marine	SRR6206505	Aquatic
Marine	SRR6208548	Aquatic
Marine	SRR6214539	Aquatic
Marine	SRR6214540	Aquatic
Marine	SRR6214941	Aquatic
Marine	SRR6214944	Aquatic
Marine	SRR6215535	Aquatic
Marine	SRR6216191	Aquatic
Marine	SRR6216377	Aquatic
Marine	SRR6216401	Aquatic
Marine	SRR6216885	Aquatic
Marine	SRR6216921	Aquatic
Marine	SRR6216969	Aquatic
Marine	SRR6217698	Aquatic
Marine	SRR6217760	Aquatic
Marine	SRR6217786	Aquatic
Marine	SRR6217951	Aquatic
Marine	SRR6218411	Aquatic
Marine	SRR6218633	Aquatic
Marine	SRR6228049	Aquatic
Marine	SRR6228051	Aquatic
Marine	SRR6228401	Aquatic
Marine	SRR6228668	Aquatic
Marine	SRR6228811	Aquatic
Marine	SRR6228812	Aquatic
Marine	SRR6232770	Aquatic
Marine	SRR6232772	Aquatic
Marine	SRR6232785	Aquatic
Marine	SRR6232786	Aquatic
Marine	SRR6232787	Aquatic
Marine	SRR6232789	Aquatic
Marine	SRR6232792	Aquatic
Marine	SRR6232793	Aquatic
Marine	SRR6232794	Aquatic
Marine	SRR6232807	Aquatic
Marine	SRR6232808	Aquatic
Marine	SRR6232811	Aquatic
Marine	SRR6232812	Aquatic
Marine	SRR6232825	Aquatic
Marine	SRR6233146	Aquatic
Marine	SRR6233147	Aquatic
Marine	SRR6233159	Aquatic
Marine	SRR6233160	Aquatic
Marine	SRR6233161	Aquatic
Marine	SRR6233162	Aquatic
Marine	SRR6233163	Aquatic
Marine	SRR6233164	Aquatic
Marine	SRR6233173	Aquatic
Marine	SRR6233174	Aquatic
Marine	SRR6233175	Aquatic
Marine	SRR6233176	Aquatic
Marine	SRR6233177	Aquatic
Marine	SRR6233202	Aquatic
Marine	SRR6233273	Aquatic
Marine	SRR6233274	Aquatic
Marine	SRR6233275	Aquatic
Marine	SRR6233276	Aquatic
Marine	SRR6233310	Aquatic
Marine	SRR6233347	Aquatic
Marine	SRR6233349	Aquatic
Marine	SRR6233351	Aquatic
Marine	SRR6233357	Aquatic
Marine	SRR6233735	Aquatic
Marine	SRR6233736	Aquatic
Marine	SRR6233792	Aquatic
Marine	SRR6233793	Aquatic
Marine	SRR6233794	Aquatic
Marine	SRR6233821	Aquatic
Marine	SRR6233869	Aquatic
Marine	SRR6233870	Aquatic
Marine	SRR6233991	Aquatic
Marine	SRR6233994	Aquatic
Marine	SRR6233995	Aquatic
Marine	SRR6276840	Aquatic
Marine	SRR6276904	Aquatic
Marine	SRR6276905	Aquatic
Marine	SRR6277044	Aquatic
Marine	SRR6277045	Aquatic
Marine	SRR6277046	Aquatic
Marine	SRR6277047	Aquatic
Marine	SRR6277163	Aquatic
Marine	SRR6277169	Aquatic
Marine	SRR6277171	Aquatic
Marine	SRR6277172	Aquatic
Marine	SRR6277225	Aquatic
Marine	SRR6342610	Aquatic
Marine	SRR6342611	Aquatic
Marine	SRR6342612	Aquatic
Marine	SRR6342613	Aquatic
Marine	SRR6342614	Aquatic
Marine	SRR6342615	Aquatic
Marine	SRR6342616	Aquatic
Marine	SRR6342617	Aquatic
Marine	SRR6342618	Aquatic
Marine	SRR6342619	Aquatic
Marine	SRR6342620	Aquatic
Marine	SRR6342621	Aquatic
Marine	SRR6342622	Aquatic
Marine	SRR6342623	Aquatic
Marine	SRR6342624	Aquatic
Marine	SRR6342625	Aquatic
Marine	SRR6342626	Aquatic
Marine	SRR6342627	Aquatic
Marine	SRR6342628	Aquatic
Marine	SRR6342629	Aquatic
Marine	SRR6342630	Aquatic
Marine	SRR6342631	Aquatic
Marine	SRR6342632	Aquatic
Marine	SRR6342633	Aquatic
Marine	SRR6342634	Aquatic
Marine	SRR6342635	Aquatic
Marine	SRR6342636	Aquatic
Marine	SRR6342637	Aquatic
Marine	SRR6342638	Aquatic
Marine	SRR6342639	Aquatic
Marine	SRR6342640	Aquatic
Marine	SRR6342641	Aquatic
Marine	SRR6342642	Aquatic
Marine	SRR6342643	Aquatic
Marine	SRR6342644	Aquatic
Marine	SRR6342645	Aquatic
Marine	SRR6373889	Aquatic
Marine	SRR6373890	Aquatic
Marine	SRR6373891	Aquatic
Marine	SRR6373892	Aquatic
Marine	SRR6373893	Aquatic
Marine	SRR6373894	Aquatic
Marine	SRR6401670	Aquatic
Marine	SRR6401738	Aquatic
Marine	SRR6401739	Aquatic
Marine	SRR6401740	Aquatic
Marine	SRR6401741	Aquatic
Marine	SRR6831057	Aquatic
Marine	SRR6831058	Aquatic
Marine	SRR6831065	Aquatic
Marine	SRR6831066	Aquatic
Marine	SRR6831067	Aquatic
Marine	SRR6831068	Aquatic
Marine	SRR6831069	Aquatic
Marine	SRR6831070	Aquatic
Marine	SRR6831071	Aquatic
Marine	SRR6831072	Aquatic
Marine	SRR6831081	Aquatic
Marine	SRR6831082	Aquatic
Marine	SRR6831102	Aquatic
Marine	SRR6831104	Aquatic
Marine	SRR6831105	Aquatic
Marine	SRR6831126	Aquatic
Marine	SRR6831127	Aquatic
Marine	SRR6831128	Aquatic
Marine	SRR6831129	Aquatic
Marine	SRR6831130	Aquatic
Marine	SRR6831131	Aquatic
Marine	SRR6831132	Aquatic
Marine	SRR6831133	Aquatic
Marine	SRR6831134	Aquatic
Marine	SRR6831135	Aquatic
Marine	SRR6831136	Aquatic
Marine	SRR6831137	Aquatic
Marine	SRR6831189	Aquatic
Marine	SRR6831190	Aquatic
Marine	SRR6831220	Aquatic
Marine	SRR6831223	Aquatic
Marine	SRR6831264	Aquatic
Marine	SRR6831265	Aquatic
Marine	SRR6831266	Aquatic
Marine	SRR6831267	Aquatic
Marine	SRR6831268	Aquatic
Marine	SRR6831269	Aquatic
Marine	SRR6905818	Aquatic
Marine	SRR6905819	Aquatic
Marine	SRR6905820	Aquatic
Marine	SRR6905821	Aquatic
Marine	SRR6905822	Aquatic
Marine	SRR6905823	Aquatic
Marine	SRR6905824	Aquatic
Marine	SRR6905825	Aquatic
Marine	SRR6905826	Aquatic
Marine	SRR6905827	Aquatic
Marine	SRR6905828	Aquatic
Marine	SRR6905829	Aquatic
Marine	SRR6905830	Aquatic
Marine	SRR6905831	Aquatic
Marine	SRR6905832	Aquatic
Marine	SRR6905833	Aquatic
Marine	SRR6905834	Aquatic
Marine	SRR6905835	Aquatic
Marine	SRR6905836	Aquatic
Marine	SRR6905837	Aquatic
Marine	SRR6905838	Aquatic
Marine	SRR6942408	Aquatic
Marine	SRR6973643	Aquatic
Marine	SRR6973780	Aquatic
Marine	SRR7043014	Aquatic
Marine	SRR7043015	Aquatic
Marine	SRR7043017	Aquatic
Marine	SRR7043018	Aquatic
Marine	SRR7043019	Aquatic
Marine	SRR7043020	Aquatic
Marine	SRR7043021	Aquatic
Marine	SRR7080733	Aquatic
Marine	SRR7080734	Aquatic
Marine	SRR7080735	Aquatic
Marine	SRR7080736	Aquatic
Marine	SRR7080737	Aquatic
Marine	SRR7080738	Aquatic
Marine	SRR7080739	Aquatic
Marine	SRR7080740	Aquatic
Marine	SRR7080741	Aquatic
Marine	SRR7080746	Aquatic
Marine	SRR7595292	Aquatic
Marine	SRR7596724	Aquatic
Marine	SRR7596832	Aquatic
Marine	SRR7596840	Aquatic
Marine	SRR7596858	Aquatic
Marine	SRR7596860	Aquatic
Marine	SRR7596862	Aquatic
Marine	SRR7596864	Aquatic
Marine	SRR7597001	Aquatic
Marine	SRR7597003	Aquatic
Marine	SRR7597005	Aquatic
Marine	SRR7597007	Aquatic
Marine	SRR7597013	Aquatic
Marine	SRR7597083	Aquatic
Marine	SRR7597086	Aquatic
Marine	SRR7597088	Aquatic
Marine	SRR7597090	Aquatic
Marine	SRR7597092	Aquatic
Marine	SRR7597216	Aquatic
Marine	SRR7597219	Aquatic
Marine	SRR7597221	Aquatic
Marine	SRR7632649	Aquatic
Marine	SRR7632650	Aquatic
Marine	SRR7632651	Aquatic
Marine	SRR7632652	Aquatic
Marine	SRR7632654	Aquatic
Marine	SRR7632655	Aquatic
Marine	SRR7632656	Aquatic
Marine	SRR7632657	Aquatic
Marine	SRR7632658	Aquatic
Marine	SRR7632659	Aquatic
Marine	SRR7632660	Aquatic
Marine	SRR7632661	Aquatic
Marine	SRR7632662	Aquatic
Marine	SRR7632663	Aquatic
Marine	SRR7632664	Aquatic
Marine	SRR7632665	Aquatic
Marine	SRR7632666	Aquatic
Marine	SRR7632667	Aquatic
Marine	SRR7632668	Aquatic
Marine	SRR7632669	Aquatic
Marine	SRR7632670	Aquatic
Marine	SRR7633016	Aquatic
Marine	SRR7648267	Aquatic
Marine	SRR7648268	Aquatic
Marine	SRR7648269	Aquatic
Marine	SRR7648271	Aquatic
Marine	SRR7648272	Aquatic
Marine	SRR7648275	Aquatic
Marine	SRR7648276	Aquatic
Marine	SRR7648277	Aquatic
Marine	SRR7648278	Aquatic
Marine	SRR7648279	Aquatic
Marine	SRR7648280	Aquatic
Marine	SRR7648281	Aquatic
Marine	SRR7648282	Aquatic
Marine	SRR7648283	Aquatic
Marine	SRR7648300	Aquatic
Marine	SRR7648301	Aquatic
Marine	SRR7648302	Aquatic
Marine	SRR7648303	Aquatic
Marine	SRR7648304	Aquatic
Marine	SRR7648305	Aquatic
Marine	SRR7648306	Aquatic
Marine	SRR7648307	Aquatic
Marine	SRR7648308	Aquatic
Marine	SRR7648309	Aquatic
Marine	SRR7648311	Aquatic
Marine	SRR7648312	Aquatic
Marine	SRR7648313	Aquatic
Marine	SRR7648314	Aquatic
Marine	SRR7648315	Aquatic
Marine	SRR7648316	Aquatic
Marine	SRR7648317	Aquatic
Marine	SRR7648318	Aquatic
Marine	SRR7648319	Aquatic
Marine	SRR7648322	Aquatic
Marine	SRR7648323	Aquatic
Marine	SRR7648324	Aquatic
Marine	SRR7648325	Aquatic
Marine	SRR7648328	Aquatic
Marine	SRR7648329	Aquatic
Marine	SRR7648330	Aquatic
Marine	SRR7648340	Aquatic
Marine	SRR7648342	Aquatic
Marine	SRR7945822	Aquatic
Marine	SRR7945823	Aquatic
Marine	SRR7945824	Aquatic
Marine	SRR7945825	Aquatic
Marine	SRR7945826	Aquatic
Marine	SRR7945827	Aquatic
Marine	SRR7945828	Aquatic
Marine	SRR7945829	Aquatic
Marine	SRR7945830	Aquatic
Marine	SRR7945831	Aquatic
Marine	SRR7945832	Aquatic
Marine	SRR7945833	Aquatic
Marine	SRR7945834	Aquatic
Marine	SRR7970039	Aquatic
Marine	SRR7970040	Aquatic
Marine	SRR7970041	Aquatic
Marine	SRR7970042	Aquatic
Marine	SRR7970043	Aquatic
Marine	SRR7970044	Aquatic
Marine	SRR7970045	Aquatic
Marine	SRR7970046	Aquatic
Marine	SRR7970047	Aquatic
Marine	SRR7970048	Aquatic
Marine	SRR7970049	Aquatic
Marine	SRR7970050	Aquatic
Marine	SRR7970051	Aquatic
Marine	SRR7970052	Aquatic
Marine	SRR7970053	Aquatic
Marine	SRR7970054	Aquatic
Marine	SRR7970055	Aquatic
Marine	SRR7970056	Aquatic
Marine	SRR7970057	Aquatic
Marine	SRR7970058	Aquatic
Marine	SRR7970059	Aquatic
Marine	SRR7970060	Aquatic
Marine	SRR7970061	Aquatic
Marine	SRR7970062	Aquatic
Marine	SRR7970063	Aquatic
Marine	SRR7970064	Aquatic
Marine	SRR7970065	Aquatic
Marine	SRR7970066	Aquatic
Marine	SRR7970067	Aquatic
Marine	SRR7970068	Aquatic
Marine	SRR7970069	Aquatic
Marine	SRR7970070	Aquatic
Marine	SRR7970071	Aquatic
Marine	SRR7970072	Aquatic
Marine	SRR7970073	Aquatic
Marine	SRR7970074	Aquatic
Marine	SRR7970075	Aquatic
Marine	SRR7970076	Aquatic
Marine	SRR7970077	Aquatic
Marine	SRR7970078	Aquatic
Marine	SRR7970079	Aquatic
Marine	SRR7970080	Aquatic
Marine	SRR7970081	Aquatic
Marine	SRR7970082	Aquatic
Marine	SRR7970083	Aquatic
Marine	SRR7970084	Aquatic
Marine	SRR7970085	Aquatic
Marine	SRR7970086	Aquatic
Marine	SRR7970087	Aquatic
Marine	SRR7970088	Aquatic
Marine	SRR7970089	Aquatic
Marine	SRR7970090	Aquatic
Marine	SRR7970091	Aquatic
Marine	SRR7970092	Aquatic
Marine	SRR7970093	Aquatic
Marine	SRR7970094	Aquatic
Marine	SRR7970095	Aquatic
Marine	SRR7970096	Aquatic
Marine	SRR7970097	Aquatic
Marine	SRR7970098	Aquatic
Marine	SRR7970099	Aquatic
Marine	SRR7970100	Aquatic
Marine	SRR7970101	Aquatic
Marine	SRR7970102	Aquatic
Marine	SRR7970103	Aquatic
Marine	SRR7970104	Aquatic
Marine	SRR7970105	Aquatic
Marine	SRR7970106	Aquatic
Marine	SRR7970107	Aquatic
Marine	SRR7970108	Aquatic
Marine	SRR7970109	Aquatic
Marine	SRR7970110	Aquatic
Marine	SRR7970111	Aquatic
Marine	SRR7970112	Aquatic
Marine	SRR7970113	Aquatic
Marine	SRR7970114	Aquatic
Marine	SRR8039426	Aquatic
Marine	SRR8039427	Aquatic
Marine	SRR8039428	Aquatic
Marine	SRR8039449	Aquatic
Marine	SRR8039450	Aquatic
Marine	SRR8039451	Aquatic
Marine	SRR8039454	Aquatic
Marine	SRR8039455	Aquatic
Marine	SRR8039456	Aquatic
Marine	SRR8039457	Aquatic
Marine	SRR8039468	Aquatic
Marine	SRR8039469	Aquatic
Marine	SRR8039470	Aquatic
Marine	SRR8039471	Aquatic
Marine	SRR8039472	Aquatic
Marine	SRR8039473	Aquatic
Marine	SRR8393552	Aquatic
Marine	SRR8393553	Aquatic
Marine	SRR8393554	Aquatic
Marine	SRR8393555	Aquatic
Marine	SRR8393572	Aquatic
Marine	SRR8393573	Aquatic
Marine	SRR8393574	Aquatic
Marine	SRR8393575	Aquatic
Marine	SRR8393576	Aquatic
Marine	SRR8393577	Aquatic
Marine	SRR8393578	Aquatic
Marine	SRR8393579	Aquatic
Marine	SRR8393580	Aquatic
Marine	SRR8393704	Aquatic
Marine	SRR8393733	Aquatic
Marine	SRR8393734	Aquatic
Marine	SRR8393735	Aquatic
Marine	SRR8394099	Aquatic
Marine	SRR8394211	Aquatic
Marine	SRR8394213	Aquatic
Marine	SRR8394215	Aquatic
Marine	SRR8394230	Aquatic
Marine	SRR8394258	Aquatic
Marine	SRR8394438	Aquatic
Marine	SRR8394618	Aquatic
Marine	SRR8394619	Aquatic
Marine	SRR8394620	Aquatic
Marine	SRR8394621	Aquatic
Marine	SRR8394622	Aquatic
Marine	SRR8394623	Aquatic
Marine	SRR8394624	Aquatic
Marine	SRR8394865	Aquatic
Marine	SRR8394866	Aquatic
Marine	SRR8394867	Aquatic
Marine	SRR8395128	Aquatic
Marine	SRR8395129	Aquatic
Marine	SRR8395142	Aquatic
Marine	SRR8395143	Aquatic
Marine	SRR8395225	Aquatic
Marine	SRR8395226	Aquatic
Marine	SRR8395228	Aquatic
Marine	SRR8490870	Aquatic
Marine	SRR8490973	Aquatic
Marine	SRR8490974	Aquatic
Marine	SRR8490975	Aquatic
Marine	SRR8490976	Aquatic
Marine	SRR8490977	Aquatic
Marine	SRR8491234	Aquatic
Marine	SRR8491235	Aquatic
Marine	SRR8520129	Aquatic
Marine	SRR8520130	Aquatic
Marine	SRR8520131	Aquatic
Marine	SRR8520132	Aquatic
Marine	SRR8520133	Aquatic
Marine	SRR8520134	Aquatic
Marine	SRR8520135	Aquatic
Marine	SRR8520136	Aquatic
Marine	SRR8520137	Aquatic
Marine	SRR8520138	Aquatic
Marine	SRR8520139	Aquatic
Marine	SRR8529235	Aquatic
Marine	SRR8535464	Aquatic
Marine	SRR8535475	Aquatic
Marine	SRR8535478	Aquatic
Marine	SRR8535479	Aquatic
Marine	SRR8554653	Aquatic
Marine	SRR8554654	Aquatic
Marine	SRR8554655	Aquatic
Marine	SRR8554656	Aquatic
Marine	SRR8554662	Aquatic
Marine	SRR8554728	Aquatic
Marine	SRR8554729	Aquatic
Marine	SRR8554730	Aquatic
Marine	SRR8554731	Aquatic
Marine	SRR8554732	Aquatic
Marine	SRR8554733	Aquatic
Marine	SRR8554734	Aquatic
Marine	SRR8554735	Aquatic
Marine	SRR8554736	Aquatic
Marine	SRR8554737	Aquatic
Marine	SRR8554738	Aquatic
Marine	SRR8554739	Aquatic
Marine	SRR8554740	Aquatic
Marine	SRR8554741	Aquatic
Marine	SRR8554747	Aquatic
Marine	SRR8554750	Aquatic
Marine	SRR8554752	Aquatic
Marine	SRR8554754	Aquatic
Marine	SRR8554756	Aquatic
Marine	SRR8566397	Aquatic
Marine	SRR8566398	Aquatic
Marine	SRR8566399	Aquatic
Marine	SRR8566400	Aquatic
Marine	SRR8566401	Aquatic
Marine	SRR8566402	Aquatic
Marine	SRR8566403	Aquatic
Marine	SRR8566404	Aquatic
Marine	SRR8566405	Aquatic
Marine	SRR8566406	Aquatic
Marine	SRR8566407	Aquatic
Marine	SRR8566408	Aquatic
Marine	SRR8566409	Aquatic
Marine	SRR8566410	Aquatic
Marine	SRR8566411	Aquatic
Marine	SRR8566412	Aquatic
Marine	SRR8566413	Aquatic
Marine	SRR8787020	Aquatic
Marine	SRR8787021	Aquatic
Marine	SRR8787022	Aquatic
Marine	SRR8787023	Aquatic
Marine	SRR8787024	Aquatic
Marine	SRR8787025	Aquatic
Marine	SRR8790599	Aquatic
Marine	SRR8790600	Aquatic
Marine	SRR8790601	Aquatic
Marine	SRR8790602	Aquatic
Marine	SRR8790603	Aquatic
Marine	SRR8790604	Aquatic
Marine	SRR8790605	Aquatic
Marine	SRR8790606	Aquatic
Marine	SRR8790607	Aquatic
Marine	SRR8790608	Aquatic
Marine	SRR8794572	Aquatic
Marine	SRR8794596	Aquatic
Marine	SRR8794609	Aquatic
Marine	SRR8794610	Aquatic
Marine	SRR8794611	Aquatic
Marine	SRR8794634	Aquatic
Marine	SRR8794635	Aquatic
Marine	SRR8794636	Aquatic
Marine	SRR8794639	Aquatic
Marine	SRR8794640	Aquatic
Marine	SRR8794641	Aquatic
Marine	SRR8812904	Aquatic
Marine	SRR8812906	Aquatic
Marine	SRR8812908	Aquatic
Marine	SRR8812956	Aquatic
Marine	SRR8812958	Aquatic
Marine	SRR8812962	Aquatic
Marine	SRR8813009	Aquatic
Marine	SRR8813015	Aquatic
Marine	SRR8813017	Aquatic
Marine	SRR8820779	Aquatic
Marine	SRR8820782	Aquatic
Marine	SRR8820783	Aquatic
Marine	SRR8820784	Aquatic
Marine	SRR8820785	Aquatic
Marine	SRR8820786	Aquatic
Marine	SRR8820788	Aquatic
Marine	SRR8820831	Aquatic
Marine	SRR8820861	Aquatic
Marine	SRR8820889	Aquatic
Marine	SRR8820893	Aquatic
Marine	SRR8820894	Aquatic
Marine	SRR8820895	Aquatic
Marine	SRR8820896	Aquatic
Marine	SRR8820897	Aquatic
Marine	SRR8820898	Aquatic
Marine	SRR8820899	Aquatic
Marine	SRR8820900	Aquatic
Marine	SRR8820901	Aquatic
Marine	SRR8820902	Aquatic
Marine	SRR8820918	Aquatic
Marine	SRR8820932	Aquatic
Marine	SRR8820970	Aquatic
Marine	SRR8820972	Aquatic
Marine	SRR8820973	Aquatic
Marine	SRR8820974	Aquatic
Marine	SRR8820976	Aquatic
Marine	SRR8820977	Aquatic
Marine	SRR8820979	Aquatic
Marine	SRR8821044	Aquatic
Marine	SRR8821045	Aquatic
Marine	SRR8821107	Aquatic
Marine	SRR8839879	Aquatic
Marine	SRR8844650	Aquatic
Marine	SRR8844660	Aquatic
Marine	SRR8881733	Aquatic
Marine	SRR8881734	Aquatic
Marine	SRR8881735	Aquatic
Marine	SRR8944066	Aquatic
Marine	SRR9016408	Aquatic
Marine	SRR9093161	Aquatic
Marine	SRR9093162	Aquatic
Marine	SRR9093163	Aquatic
Marine	SRR9093164	Aquatic
Marine	SRR9093165	Aquatic
Marine	SRR9093166	Aquatic
Marine	SRR9618142	Aquatic
Marine	SRR9618143	Aquatic
Marine	SRR9618144	Aquatic
Marine	SRR9618146	Aquatic
Marine	SRR9618227	Aquatic
Marine	SRR9618229	Aquatic
Marine	SRR9618232	Aquatic
Marine	SRR9618233	Aquatic
Marine	SRR9618234	Aquatic
Marine	SRR9618340	Aquatic
Marine	SRR9618342	Aquatic
Marine	SRR980293	Aquatic
Marine	SRR984833	Aquatic
Marine	SRR984835	Aquatic
Marine	SRR984837	Aquatic
Marine	SRR984839	Aquatic
Marine	SRR984891	Aquatic
Marine	SRR985022	Aquatic
Marine	SRR985023	Aquatic
Marine	SRR985024	Aquatic
Marine	SRR985025	Aquatic
Marine	SRR985026	Aquatic
Marine	SRR985027	Aquatic
Marine	SRR985028	Aquatic
Marine	SRR985029	Aquatic
Marine	SRR985030	Aquatic
Marine	SRR985031	Aquatic
Marine	SRR985301	Aquatic
Marine	SRR985423	Aquatic
Marine	SRR988005	Aquatic
Marine	SRR988006	Aquatic
Marine	SRR988007	Aquatic
Marine	SRR988008	Aquatic
Marine	SRR988009	Aquatic
Marine	SRR988014	Aquatic
Marine	SRR988024	Aquatic
Marine	SRR988025	Aquatic
Marine	SRR988026	Aquatic
Marine_plankton	DRR128272	Aquatic
Marine_plankton	DRR128274	Aquatic
Marine_plankton	DRR128276	Aquatic
Marine_plankton	DRR128278	Aquatic
Marine_plankton	DRR169098	Aquatic
Marine_plankton	DRR169099	Aquatic
Marine_plankton	DRR190454	Aquatic
Marine_plankton	DRR190455	Aquatic
Marine_plankton	DRR190456	Aquatic
Marine_plankton	DRR190457	Aquatic
Marine_plankton	DRR218316	Aquatic
Marine_plankton	SRR10748743	Aquatic
Marine_plankton	SRR10748744	Aquatic
Marine_plankton	SRR10748745	Aquatic
Marine_plankton	SRR10748746	Aquatic
Marine_plankton	SRR10748747	Aquatic
Marine_plankton	SRR10748748	Aquatic
Marine_plankton	SRR10748749	Aquatic
Marine_plankton	SRR10748750	Aquatic
Marine_plankton	SRR10748751	Aquatic
Marine_plankton	SRR10748752	Aquatic
Marine_plankton	SRR10748753	Aquatic
Marine_plankton	SRR10748754	Aquatic
Marine_plankton	SRR10748755	Aquatic
Marine_plankton	SRR10748756	Aquatic
Marine_plankton	SRR10748757	Aquatic
Marine_plankton	SRR10748758	Aquatic
Marine_plankton	SRR10748759	Aquatic
Marine_plankton	SRR10748760	Aquatic
Marine_plankton	SRR10748761	Aquatic
Marine_plankton	SRR10748762	Aquatic
Marine_plankton	SRR10748763	Aquatic
Marine_plankton	SRR10748764	Aquatic
Marine_plankton	SRR10748765	Aquatic
Marine_plankton	SRR10748766	Aquatic
Marine_plankton	SRR10748767	Aquatic
Marine_plankton	SRR10748768	Aquatic
Marine_plankton	SRR10748769	Aquatic
Marine_plankton	SRR10748770	Aquatic
Marine_plankton	SRR10748771	Aquatic
Marine_plankton	SRR10748772	Aquatic
Marine_plankton	SRR10748773	Aquatic
Marine_plankton	SRR10748774	Aquatic
Marine_plankton	SRR10748775	Aquatic
Marine_plankton	SRR10748776	Aquatic
Marine_plankton	SRR10748777	Aquatic
Marine_plankton	SRR10748778	Aquatic
Marine_plankton	SRR10748779	Aquatic
Marine_plankton	SRR10748780	Aquatic
Marine_plankton	SRR10748781	Aquatic
Marine_plankton	SRR10748782	Aquatic
Marine_plankton	SRR10748783	Aquatic
Marine_plankton	SRR10748784	Aquatic
Marine_plankton	SRR10748785	Aquatic
Marine_plankton	SRR10748786	Aquatic
Marine_plankton	SRR10748787	Aquatic
Marine_plankton	SRR10748788	Aquatic
Marine_plankton	SRR10748789	Aquatic
Marine_plankton	SRR10748790	Aquatic
Marine_plankton	SRR10748791	Aquatic
Marine_plankton	SRR10748792	Aquatic
Marine_plankton	SRR10748793	Aquatic
Marine_plankton	SRR10748794	Aquatic
Marine_plankton	SRR10748795	Aquatic
Marine_plankton	SRR10748796	Aquatic
Marine_plankton	SRR10748797	Aquatic
Marine_plankton	SRR10748798	Aquatic
Marine_plankton	SRR10748799	Aquatic
Marine_plankton	SRR10748800	Aquatic
Marine_plankton	SRR10748801	Aquatic
Marine_plankton	SRR10748802	Aquatic
Marine_plankton	SRR10748803	Aquatic
Marine_plankton	SRR10748804	Aquatic
Marine_plankton	SRR10748805	Aquatic
Marine_plankton	SRR10748806	Aquatic
Marine_plankton	SRR10748807	Aquatic
Marine_plankton	SRR10748808	Aquatic
Marine_plankton	SRR10748809	Aquatic
Marine_plankton	SRR10748810	Aquatic
Marine_plankton	SRR10748811	Aquatic
Marine_plankton	SRR10748812	Aquatic
Marine_plankton	SRR10748813	Aquatic
Marine_plankton	SRR10748814	Aquatic
Marine_plankton	SRR10748815	Aquatic
Marine_plankton	SRR10748816	Aquatic
Marine_plankton	SRR10748817	Aquatic
Marine_plankton	SRR10748818	Aquatic
Marine_plankton	SRR10748819	Aquatic
Marine_plankton	SRR10748820	Aquatic
Marine_plankton	SRR10748821	Aquatic
Marine_plankton	SRR5270431	Aquatic
Marine_plankton	SRR5270432	Aquatic
